R_SEQ_NO,CD_AREA,NO_EQUP_SE,SD_NM,SGG_NM,CD_EQUP,GB_ACMD,EQUP_NM,RDNMADR_CD,BDONG_CD,HDONG_CD,LOC_SFPR_A,SECT_EQUP,QTY_CPTY,XCORD,YCORD,XX,YY,CD_GUBUN
6303,1111000000,351,서울특별시,종로구,4,관공서,창신2동주민센터,1111017400105830003003772,1111017400,1111068000,서울특별시 종로구 창신길 62(창신동),176,67,127.0108,37.57444,200954.1908,552766.2397,안전
6308,1111000000,376,서울특별시,종로구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로종합사회복지관,1111017400100230344003333,1111017400,1111069000,서울특별시 종로구 지봉로13길 82(창신동),1421,100,127.01249,37.5773,201102.9198,553083.108,안전
6307,1111000000,369,서울특별시,종로구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로구민회관,1111017400102220008006266,1111017400,1111067000,서울특별시 종로구 지봉로5길 7-5 (창신동),953,366,127.01437,37.57346,201269.5956,552657.783,안전
6320,1111000000,375,서울특별시,종로구,13,"연수,숙박",오라카이 대학로 호텔,1111015900100490017000001,1111015900,1111061500,서울특별시 종로구 율곡로 180(원남동),9900,120,126.99872,37.5756,199886.6532,552895.2719,안전
6309,1111000000,343,서울특별시,종로구,3,경로당,숭인상록경로당,1111017500100550002002882,1111017500,1111070000,서울특별시 종로구 지봉로 86(숭인동),244,93,127.01559,37.57781,201377.4142,553139.9574,안전
6310,1111000000,26,서울특별시,종로구,4,관공서,숭인1동주민센터,1111017500100550002002882,1111017500,1111070000,서울특별시 종로구 지봉로 86(숭인동),770,296,127.01563,37.57784,201380.9126,553143.1023,안전
6311,1111000000,340,서울특별시,종로구,4,관공서,숭인2동주민센터,1111017500101780167000939,1111017500,1111071000,서울특별시 종로구 종로65길 10(숭인동),256,98,127.01999,37.57489,201765.5142,552815.7936,안전
6306,1111000000,24,서울특별시,종로구,6,교회,창신제일교회,1111017400106350002003936,1111017400,1111068000,서울특별시 종로구 창신7길 7(창신동),165,63,127.01007,37.57567,200889.658,552902.533,안전
6312,1111000000,339,서울특별시,종로구,7,기타시설,도담도담도서관,1111017500107500000001678,1111017500,1111071000,서울특별시 종로구 숭인동길 43(숭인동),108,41,127.02184,37.57693,201928.7509,553042.1088,안전
6324,1111000000,319,서울특별시,종로구,1,학교,서울사대부설여자중학교,1111016800101990001010687,1111016500,1111064000,서울특별시 종로구 대학로 64(이화동),260,100,127.00373,37.57788,200329.6245,553148.0184,안전
6325,1111000000,368,서울특별시,종로구,4,관공서,이화동주민센터,1111016500101490001010781,1111016500,1111064000,서울특별시 종로구 이화장길 33(이화동),279,107,127.00433,37.57694,200382.754,553043.0688,안전
6326,1111000000,332,서울특별시,종로구,7,기타시설,종로노인종합복지관,1111016500100250001000001,1111016500,1111064000,서울특별시 종로구 율곡로19길 17-8 (이화동),389,149,127.00603,37.57672,200532.4704,553019.078,안전
6379,1111000000,373,서울특별시,종로구,13,"연수,숙박",동화 킴스호텔,1111018300100660050022012,1111018300,1111056000,서울특별시 종로구 평창문화로 136(평창동),9900,120,126.97512,37.6096,197803.0701,556668.9288,안전
6323,1111000000,366,서울특별시,종로구,6,교회,서울복음교회,1111016400102100001013374,1111016400,1111063000,서울특별시 종로구 율곡로 264(종로6가),216,83,127.00661,37.57332,200583.7347,552641.9794,안전
6328,1111000000,21,서울특별시,종로구,1,학교,혜화초등학교,1111016900100130001007694,1111016900,1111065000,서울특별시 종로구 혜화로 32(혜화동),1500,576,127,37.58888,200000.1237,554369.2672,안전
6378,1111000000,333,서울특별시,종로구,4,관공서,평창동주민센터,1111018300101860003000001,1111018300,1111056000,서울특별시 종로구 평창문화로 65(평창동),108,41,126.9684,37.60637,197209.5682,556310.4717,안전
6327,1111000000,377,서울특별시,종로구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로구보훈회관,1111016500100250017032033,1111016500,1111064000,서울특별시 종로구 율곡로19길 17-3 (이화동),200,40,127.00568,37.57642,200501.9439,552985.7763,안전
6382,1111000000,320,서울특별시,종로구,1,학교,독립문초등학교,1111018700100460082021139,1111018700,1111057000,서울특별시 종로구 통일로12길 23(무악동),550,211,126.95998,37.57429,196464.8248,552749.5691,안전
6383,1111000000,334,서울특별시,종로구,4,관공서,무악동주민센터,1111018700100700003000001,1111018700,1111057000,서울특별시 종로구 통일로14길 36(무악동),364,140,126.9582,37.576,196307.4244,552940.0073,안전
6181,1111000000,331,서울특별시,종로구,7,기타시설,종로문화체육센터,1111011500102840001028313,1111011500,1111053000,서울특별시 종로구 인왕산로1길 21(사직동),2167,833,126.96463,37.57413,196875.0149,552732.4788,안전
6384,1111000000,365,서울특별시,종로구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",종로노인복지관 무악센터,1111018700100700003000001,1111018700,1111057000,서울특별시 종로구 통일로14길 36(무악동),797,306,126.95803,37.57583,196292.8697,552921.0436,안전
6380,1111000000,346,서울특별시,종로구,4,관공서,부암동주민센터,1111018400102650021025651,1111018400,1111055000,서울특별시 종로구 창의문로 145(부암동),517,198,126.96419,37.59258,196836.9906,554780.4887,안전
6180,1111000000,345,서울특별시,종로구,4,관공서,사직동주민센터,1111011500100010028028478,1111011500,1111053000,서울특별시 종로구 사직로9길 1(사직동),121,46,126.96731,37.57587,197112.6421,552925.0454,안전
6185,1111000000,335,서울특별시,종로구,4,관공서,삼청동주민센터,1111014000101050001026465,1111014000,1111054000,서울특별시 종로구 삼청로 107(삼청동),155,59,126.98178,37.58498,198390.3741,553935.4421,안전
6182,1111000000,372,서울특별시,종로구,13,"연수,숙박",서머셋펠리스 서울,1111012400100850000031906,1111012400,1111061500,서울특별시 종로구 율곡로2길 7(수송동),19800,240,126.98116,37.57517,198335.8712,552847.2467,안전
6210,1111000000,359,서울특별시,종로구,1,학교,경기상업고등학교,1111010100100890143031495,1111010100,1111051500,서울특별시 종로구 자하문로 136(청운동),1629,626,126.9709,37.58799,197429.6805,554270.6157,안전
6211,1111000000,364,서울특별시,종로구,1,학교,청운초등학교,1111010100101230000031525,1111010100,1111051500,서울특별시 종로구 자하문로 105(청운동),960,369,126.96942,37.58597,197298.984,554045.7409,안전
6208,1111000000,362,서울특별시,종로구,1,학교,청운중학교,1111010100100890143031481,1111010100,1111051500,서울특별시 종로구 창의문로 51(청운동),1915,736,126.97097,37.58908,197436.1714,554391.3462,안전
6212,1111000000,344,서울특별시,종로구,2,마을회관,청운효자동자치회관,1111011100100450030030727,1111011100,1111051500,서울특별시 종로구 자하문로19길 36(옥인동),142,54,126.96926,37.5818,197284.3071,553583.7788,안전
6381,1111000000,304,서울특별시,종로구,1,학교,세검정초등학교,1111018600102190004025606,1111018600,1111055000,서울특별시 종로구 세검정로9길 1(신영동),450,173,126.96096,37.60317,196552.6075,555955.9013,긴급
6209,1111000000,363,서울특별시,종로구,1,학교,경복고등학교,1111010100100890009031514,1111010100,1111051500,서울특별시 종로구 자하문로28가길 9(청운동),330,126,126.97244,37.58732,197565.7171,554195.9148,안전
6213,1111000000,358,서울특별시,종로구,1,학교,매동초등학교,1111011300100320000028641,1111011300,1111053000,서울특별시 종로구 사직로9길 19(필운동),330,126,126.96632,37.57726,197024.5896,553079.7856,안전
6284,1111000000,348,서울특별시,종로구,4,관공서,가회동주민센터,1111014600101580001018151,1111014600,1111060000,서울특별시 종로구 북촌로 35(가회동),121,46,126.9848,37.58011,198657.2653,553394.9301,긴급
6184,1111000000,301,서울특별시,종로구,1,학교,교동초등학교,1111013400100020000017920,1111013400,1111061500,서울특별시 종로구 삼일대로 446(경운동),396,152,126.98775,37.57476,198917.5698,552802.0481,긴급
6297,1111000000,367,서울특별시,종로구,4,관공서,혜화동자치회관,1111016900100740030008618,1111016900,1111065000,서울특별시 종로구 혜화로 12(혜화동),282,108,127.00056,37.58699,200049.4387,554158.6352,긴급
6287,1111000000,17,서울특별시,종로구,1,학교,재동초등학교,1111014600102100000018095,1111014600,1111060000,서울특별시 종로구 북촌로4길 7(가회동),202,77,126.98557,37.57983,198725.2012,553364.3831,긴급
6183,1111000000,349,서울특별시,종로구,4,관공서,종로1234가동 주민센터,1111013300100990000015181,1111013300,1111061500,서울특별시 종로구 삼일대로30길 47(익선동),355,136,126.98938,37.57444,199062.1163,552766.3688,긴급
6322,1111000000,361,서울특별시,종로구,4,관공서,종로56가동주민센터,1111016200101730002031896,1111016200,1111063000,서울특별시 종로구 종로35가길 19(효제동),160,61,127.00507,37.57205,200447.68,552500.8924,긴급
6280,1111000000,370,서울특별시,종로구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",아름꿈도서관,1111017500102420007001250,1111017500,1111071000,서울특별시 종로구 종로58가길 19(숭인동),639,245,127.01713,37.57269,201513.3043,552571.5981,긴급
6321,1111000000,321,서울특별시,종로구,1,학교,효제초등학교,1111016200102550004013213,1111016200,1111063000,서울특별시 종로구 대학로 12(효제동),578,222,127.00293,37.57267,200258.9368,552570.0657,긴급
9535,1138000000,364,서울특별시,은평구,4,관공서,응암2동주민센터,1138010700102290013022471,1138010700,1138059000,서울특별시 은평구 백련산로 100(응암동),198,76,126.92308,37.59459,193206.6472,555005.0171,안전
9545,1138000000,370,서울특별시,은평구,4,관공서,증산동주민센터,1138011000101870019011713,1138011000,1138064000,서울특별시 은평구 증산서길 89(증산동),83,31,126.90703,37.58434,191788.0814,553869.0717,안전
9541,1138000000,353,서울특별시,은평구,4,관공서,신사2동주민센터,1138010900101630017000001,1138010900,1138063200,서울특별시 은평구 증산로15길 47(신사동),146,56,126.90839,37.59026,191908.8215,554525.8682,안전
9542,1138000000,369,서울특별시,은평구,4,관공서,신사1동주민센터,1138010900100290002000001,1138010900,1138063100,서울특별시 은평구 은평로2길 2(신사동),207,79,126.91183,37.59783,192213.6697,555366.1867,안전
9537,1138000000,383,서울특별시,은평구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",서울창의예술교육센터,1138010700103340034020733,1138010700,1138060000,서울특별시 은평구 가좌로 208(응암동),124,47,126.9193,37.58922,192872.1572,554409.5539,안전
9539,1138000000,387,서울특별시,은평구,6,교회,세현성결교회,1138010800100500046000001,1138010800,1138062500,서울특별시 은평구 갈현로12길 5(역촌동),6217,2391,126.91114,37.60634,192153.3237,556310.3224,안전
9543,1138000000,320,서울특별시,은평구,1,학교,증산중학교 다목적강당,1138011000102070011011385,1138011000,1138064000,서울특별시 은평구 증산로5길 27-30 (증산동),2001,769,126.90413,37.58364,191532.282,553791.0518,안전
9544,1138000000,395,서울특별시,은평구,1,학교,증산초등학교 체육관,1138011000102120000045762,1138011000,1138064000,서울특별시 은평구 증산서길 61(증산동),594,228,126.90418,37.58267,191536.5937,553684.0797,안전
9540,1138000000,318,서울특별시,은평구,1,학교,덕산중학교 체육관,1138010900102650004013950,1138010900,1138063100,서울특별시 은평구 가좌로 400(신사동),600,230,126.90432,37.60201,191550.4897,555830.1487,안전
9548,1138000000,400,서울특별시,은평구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",보훈회관,1138011400102230031000001,1138011400,1138069000,서울특별시 은평구 진관2로 31(진관동),52,14,126.92075,37.63497,193005.2599,559486.9327,안전
9547,1138000000,396,서울특별시,은평구,7,기타시설,은평다목적체육관,1138011400200540004000002,1138011400,1138069000,서울특별시 은평구 진관1로 40(진관동),2125,817,126.92488,37.63125,193368.6875,559074.2906,안전
14468,1138000000,389,서울특별시,은평구,1,학교,서울 수리초등학교 본관동,1138010300106390000000001,1138010300,1138052000,서울특별시 은평구 불광로14길 10-10 (불광동),585,225,126.93404,37.62033,194177.1267,557861.8541,안전
9546,1138000000,372,서울특별시,은평구,4,관공서,진관동 주민센터,1138011400102230031000001,1138011400,1138069000,서울특별시 은평구 진관2로 31(진관동),174,66,126.92089,37.63503,193017.6364,559493.9612,안전
14469,1138000000,391,서울특별시,은평구,1,학교,연천중학교,1138010300104410001034630,1138010300,1138053000,서울특별시 은평구 연서로41길 30(불광동),998,383,126.9258,37.62753,193450.1316,558660.6564,안전
14470,1138000000,390,서울특별시,은평구,1,학교,연신중학교,1138010300104000004035498,1138010300,1138053000,서울특별시 은평구 연서로33길 16-32 (불광동),808,310,126.92495,37.6237,193374.9255,558236.3279,안전
